title,link
"CIRCULAR LETTER NO. 8/17/DASP THE SECOND AMENDMENT OF CIRCULAR LETTER OF BANK INDONESIA NO. 2/10/DASP DATED JUNE 8, 2000 CONCERNING PROCEDURES IN WITHDRAWING BLANK CHEQUES",https://www.bi.go.id/en/publikasi/peraturan/Pages/se_81706_eng.aspx
BANK INDONESIA CIRCULAR LETTER NO. 8/16/DPBS COMMERCIAL BANK PERIODIC REPORTS,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_81606.aspx
CIRCULAR LETTER NO. 8/15/DPNP COMMERCIAL BANK PERIODIC REPORTS,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_81506_eng.aspx
BANK INDONESIA REGULATION NO. 8/12/PBI/2006 COMMERCIAL BANK PERIODIC REPORTS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_81206_eng.aspx
BANK INDONESIA REGULATION NO. 8/12/PBI/2006 - COMMERCIAL BANK PERIODIC REPORTS GOVERNOR OF BANK INDONESIA,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_081206.aspx
BANK INDONESIA REGULATION NO. 8/11/PBI/2006 REVOCATION OF BANK INDONESIA REGULATION NUMBER 2/12/PBI/2000 CONCERNING INTERBANK OFFSHORE LOAN GUARANTEE AS LASTLY AMENDED BY BANK INDONESIA REGULATION NUMBER 3/14/PBI/2001,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_81106_eng.aspx
BANK INDONESIA REGULATION NO. 8/10/PBI/2006 SPECIAL TREATMENT FOR BANK CREDIT FOLLOWING THE NATURAL DISASTER IN YOGYAKARTA AND NEARBY AREAS IN CENTRAL JAVA PROVINCE,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_81006_eng.aspx
CIRCULAR LETTER NO. 8/14/DPNP BANKING MEDIATION AND APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_81406_eng.aspx
BANK INDONESIA REGULATION NO. 8/9/PBI/2006 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 7/25/PBI/2005 CONCERNING RISK MANAGEMENT CERTIFICATION FOR MANAGEMENT AND OFFICERS OF COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_8906_eng.aspx
"BANK INDONESIA REGULATION NO. 8/8/PBI/2006 REVOCATION OF BANK INDONESIA REGULATION NUMBER 3/1/PBI/2001, DATED 4 JANUARY 2001, ON MICRO CREDIT PROJECT AS LAST AMENDED BY BANK INDONESIA REGULATION NUMBER 5/16/PBI/2003, DATED 28 AUGUST 2003, AND ITS IMPLEMEN",https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_080806_eng.aspx
CIRCULAR LETTER NO. 8/13/DPM ISSUANCE OF BANK INDONESIA CERTIFICATE THROUGH AUCTION,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_81306_eng.aspx
CIRCULAR LETTER NO. 8/8/DPBS - CONVERSION BUSINESS OF CONVENTIONAL COMMERCIAL BANKS CONDUCTINGBUSINESS BASED ON SHARIA PRINCIPLES AND ESTABLISHMENT OF BANK OFFICES CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES BY CONVENTIONALCOMMERCIAL BANKS.,https://www.bi.go.id/en/publikasi/peraturan/Pages/CL%20No.8_8_DPbS.aspx
BANK INDONESIA REGULATION NO. 8/7/PBI/2006 AMANDMENT TO BANK INDONESIA REGULATION NUMBER 7/13/PBI/2005 CONCERNING CAPITAL ADEQUACY RATIO FOR COMMERCIAL BANKS BASED ON SHARIA PRINCIPLES,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%208706%20eng.aspx
"CIRCULAR LETTER NO. 8/6/DPBPR AMANDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 7/63/DPBPR DATED DECEMBER 30, 2005 CONCERNING DEBTOR INFORMATION SYSTEM",https://www.bi.go.id/en/publikasi/peraturan/Pages/se%208606%20eng.aspx
CIRCULAR LETTER NO. 8/5/DPM GOVERNMENT SECURITIES REVERSE REPO TRANSACTIONS WITH BANK INDONESIA WITHIN THE FRAMEWORK OF OPEN MARKET OPERATIONS  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%208506%20eng.aspx
CIRCULAR LETTER NO. 8/4/DPM SECONDARY MARKET TRADING OF BANK INDONESIA CERTIFICATES UNDER REPURCHASE AGREEMENT (REPO) WITH BANK INDONESIA  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%208406%20eng.aspx
"CIRCULAR LETTER NO. 8/3/DPNP ALTERED CALCULATION OF RISK-WEIGHTED ASSETS FOR SMALL BUSINESS LOAN, HOUSE OWNERSHIP LOAN AND EMPLOYEE/RETIREMENT LOAN  AND  APPENDIX",https://www.bi.go.id/en/publikasi/peraturan/Pages/se%208306%20eng.aspx
BANK INDONESIA REGULATION NO. 8/6/PBI/2006 IMPLEMENTATION OF CONSOLIDATED RISK MANAGEMENT FOR BANKS PERFORMING CONTROL ON SUBSIDIARY COMPANIES,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%208606%20eng.aspx
BANK INDONESIA REGULATION NO.8/5/PBI/2006 BANKING MEDIATION,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%208506%20eng.aspx
BANK INDONESIA REGULATION NO. 8/4/PBI/2006 GOOD CORPORATE GOVERNANCE IMPLEMENTATION BY COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%208406%20eng.aspx
CIRCULAR LETTER NO. 8/2/DPNP IMPLEMENTATION OF PHASING IN OF EQUAL QUALITY DETERMINATION FOR EARNING ASSETS GIVEN BY MORE THAN ONE BANK TO A PARTICULAR DEBTOR OR PROJECT  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%208206%20eng.aspx
BANK INDONESIA REGULATION NO. 8/3/PBI/2006 CONVERSION OF BUSINESS OF CONVENTIONAL COMMERCIAL BANKS TO COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES AND STABLISHMENT OF BANK OFFICES CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES BY CONVEN,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%208306%20eng.aspx
BANK INDONESIA REGULATION NO. 8/2/PBI/2006 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 7/2/PBI/2005 CONCERNING ASSET QUALITY RATING FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%208206%20eng.aspx
CIRCULAR LETTER NO. 8/1/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 6/21/DPM DATED 26 MARCH 2004 CONCERNING THE PROCEDURES OF BUYING AND/OR SELLING OF GOVERNMENT SECURITIES IN SECONDARY MARKET BY BANK INDONESIA IN RELATION TO OPEN MARKET OPERA,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%208106%20eng.aspx
BANK INDONESIA REGULATION NO. 8/1/PBI/2006 THE EMERGENCY FINANCING FACILITY,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%208106%20en.aspx
"CIRCULAR LETTER NO. 7/60/DASP CUSTOMER PROTECTION AND PRUDENTIAL PRINCIPLES, AND SECURITY IMPROVEMENT FOR THE OPERATION OF CARD-BASED PAYMENT INSTRUMENT ACTIVITIES",https://www.bi.go.id/en/publikasi/peraturan/Pages/se%2076005%20eng.aspx
CIRCULAR LETTER NO. 7/59/DASP ADMINISTRATION PROCEDURES OF CARD-BASED PAYMENT INSTRUMENT ACTIVITIES,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_75905_eng.aspx
BANK INDONESIA REGULATION NO. 7/52/PBI/2005 OPERATION OF CARD-BASED PAYMENT INSTRUMENT ACTIVITIES,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_075205_eng.aspx
"CIRCULAR LETTER NO. 7/56/DPBS - ANNUAL REPORT, QUARTERLY AND MONTHLY PUBLISHED FINANCIAL STATEMENTS AS WELL AS SPECIFIC BANK STATEMENT SUBMITTED TO BANK INDONESIA",https://www.bi.go.id/en/publikasi/peraturan/Pages/CL%20No.7_56_DPbS.aspx
BANK INDONESIA REGULATION NO. 7/49/PBI/2005 THE SECOND AMENDMENT ON BANK INDONESIA REGULATION NUMBER 6/15/PBI/2004 CONCERNING STATUTORY RESERVES IN RUPIAHS AND FOREIGN CURRENCIES AT BANK INDONESIA FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2074905%20eng.aspx
BANK INDONESIA REGULATION NO.7/50/PBI/2005 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 3/22/PBI/2001 CONCERNING TRANSPARENCY OF FINANCIAL CONDITION OF BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2075005%20eng.aspx
CIRCULAR LETTER NO. 7/53/DPBS - MINIMUM CAPITAL ADEQUACY REQUIREMENT (KPMM) FOR COMMERCIAL BANK CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLE,https://www.bi.go.id/en/publikasi/peraturan/Pages/CL%20No.7_53_DPbS.aspx
BANK INDONESIA REGULATION NO. 7/46/PBI/2005 FUNDS MOBILIZATION AND FINANCING AGREEMENTS FOR BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2074605%20eng.aspx
BANK INDONESIA REGULATION NO. 7/44/PBI/2005 SECOND AMENDMENT TO BANK INDONESIA REGULATION NUMBER 5/5/PBI/2003 CONCERNING RUPIAH AND FOREX MONEY MARKET BROKERAGE COMPANIES,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2074405.aspx
"BANK INDONESIA REGULATION NUMBER : 7/42/PBI/2005 CONCERNING ISSUANCE AND CIRCULATION OF THE YEAR 2005 ISSUE OF BANKNOTES IN THE 50,000 (FIFTY THOUSAND) RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/Kamis_11%20April%202013-1.aspx
"BANK INDONESIA REGULATION NUMBER : 7/40/PBI/2005 CONCERNING ISSUANCE AND CIRCULATION OF THE YEAR 2005 ISSUE OF BANKNOTES IN THE 10,000 (TEN THOUSAND)  RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/Kamis_11%20April%202013-2.aspx
"BANK INDONESIA REGULATION NO. 7/43/PBI/2005 ISSUANCE AND CIRCULATION OF THE YEAR 2005 ISSUE OF COMMEMORATIVE CURRENCY AS UNCUT NOTES IN THE 50,000 (FIFTY THOUSAND) RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2074305.aspx
"BANK INDONESIA REGULATION NO. 7/41/PBI/2005 ISSUANCE AND CIRCULATION OF THE YEAR 2005 ISSUE OF COMMEMORATIVE CURRENCY AS UNCUT NOTES IN THE 10,000 (TEN THOUSAND) RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2074105.aspx
BANK INDONESIA REGULATION NO.7/38/PBI/2005 - AMENDMENT ON BANK INDONESIA REGULATION NO.6/9/PBI/2004 CONCERNING THE SUBSEQUENT ACTIONS FOR SUPERVISION AN DESIGNATION OF BANK’S STATU,https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-8.aspx
BANK INDONESIA REGULATION NO. 7/37/PBI/2005 SECOND AMENDMENT TO BANK INDONESIA REGULATION NUMBER 5/13/2003 CONCERNING THE NET OPEN POSITION FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2073705%20eng.aspx
BANK INDONESIA REGULATION NO. 7/36/PBI/2005 SWAP HEDGING TRANSACTIONS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2073605%20eng.aspx
CIRCULAR LETTER NUMBER NO. 7/45/DPD - DERIVATIVE TRANSACTION,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_044505.aspx
CIRCULAR LETTER NO. 7/44/DPD AMENDMENT TO CIRCULAR LETTER OF BANK INDONESIA NO. 7/23/DPD CONCERNING RESTRICTIONS ON RUPIAH TRANSACTIONS AND FOREIGN CURRENCY LENDING BY BANKS.,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2074405.aspx
BANK INDONESIA REGULATION NO. 7/31/PBI/2005 DERIVATIVE TRANSACTIONS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2073105%20eng.aspx
BANK INDONESIA REGULATION NO. 7/30/PBI/2005 THIRD AMENDMENT TO BANK INDONESIA REGULATION NUMBER 4/9/PBI/2002 CONCERNING OPEN MARKET OPERATIONS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2073005%20eng.aspx
BANK INDONESIA REGULATION NO. 7/29/PBI/2005 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 6/15/PBI/2004 CONCERNING STATUTORY RESERVES AT BANK INDONESIA FOR COMMERCIAL BANKS IN RUPIAHS AND FOREIGN CURRENCIES,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2072905%20eng.aspx
CIRCULAR LETTER NO. 7/42/DPNP STATUTORY RESERVES REQUIREMENT AT BANK INDONESIA IN RUPIAHS AND FOREIGN CURRENCIES FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%2074205%20eng.aspx
BANK INDONESIA REGULATION NO. 7/27/PBI/2005 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 3/17/PBI/2001 CONCERNING COMMERCIAL BANK PERIODIC REPORTS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2072705%20eng.aspx
BANK INDONESIA REGULATION NO. 7/25/PBI/2005 RISK MANAGEMENT CERTIFICATION FOR MANAGEMENT AND OFFICERS OF COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2072505%20eng.aspx
BANK INDONESIA REGULATION NO. 7/24/PBI/2005 THE INTRADAY LIQUIDITY FACILITY FOR SHARIA BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2072405%20eng.aspx
BANK INDONESIA REGULATION NO. 7/23/PBI/2005 THE SHORT-TERM FINANCING FACILITY FOR SHARIA BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2072305%20eng.aspx
BANK INDONESIA REGULATION NO. 7/22/PBI/2005 THE INTRADAY LIQUIDITY FACILITY FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2072205%20eng.aspx
BANK INDONESIA REGULATION NO. 7/21/PBI/2005 AMENDMENT TO BANK INDONESIA REGULATION NUMBER 5/15/PBI/2003 CONCERNING THE SHORT-TERM FUNDING FACILITY FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2072105%20eng.aspx
CIRCULAR LETTER NO. 7/32/DPM INTEREST RATE MARGINS FOR THE BLANKET GUARANTEE FOR THIRD PARTY DEPOSITS AND INTERBANK MONEY MARKET PLACEMENTS,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%2073205%20dpm.aspx
BANK INDONESIA REGULATION NO. 7/20/PBI/2005 - AMENDMENT ON REGULATION OF BANK INDONESIA NUMBER 5/5/PBI/2003 CONCERNING BROKER COMPANY OF RUPIAH AND FOREIGN CURRENCY MONEY MARKET,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi_072005.aspx
"BANK INDONESIA REGULATION NO. 7/19/PBI/2005 ISSUANCE, SALE AND PURCHASE, AND ADMINISTRATION OF GOVERNMENT SECURITIES",https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2071905%20eng.aspx
CIRCULAR LETTER NO. 7/23/DPD RESTRICTIONS ON RUPIAH TRANSACTIONS AND FOREIGN CURRENCY LENDING BY BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2072305.aspx
"CIRCULAR LETTER NUMBER 7/22/DLN - REVISION OF CIRCULAR OF BANK INDONESIA NO.6/51/DLN DATED DECEMBER 31, 2004 CONCERNING THE EXTERNAL DEBT REPORTING OBLIGATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/se_072205.aspx
"BANK INDONESIA REGULATION NO. 7/17/PBI/2005 SPECIAL TREATMENT FOR RURAL BANKS FOLLOWING THE NATURAL DISASTERS IN NANGGROE ACEH DARUSSALAM PROVINCE AND NIAS REGENCY, NORTH SUMATRA PROVINCE",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2071705.aspx
"BANK INDONESIA REGULATION NO. 7/16/PBI/2005 SAFE DEPOSIT OF SECURITIES, IMPORTANT DOCUMENTS, AND VALUABLES AT BANK INDONESIA",https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2071605%20eng.aspx
BANK INDONESIA REGULATION NO. 7/15/PBI/2005 MINIMUM TIER ONE CAPITAL FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2071505%20eng.aspx
"CIRCULAR LETTER NO. 7/21/DPM PROCEDURES FOR SAFE DEPOSIT OF SECURITIES, IMPORTANT DOCUMENTS AND VALUABLES AT BANK INDONESIA  AND  APPENDIX",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2072105.aspx
CIRCULAR LETTER NO. 7/20/DPM BLANKET GUARANTEE INTEREST RATE FOR THIRD PARTY DEPOSIT AND INTER BANK MONEY MARKET,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2072005.aspx
BANK INDONESIA REGULATION NO. 7/14/PBI/2005 RESTRICTIONS ON RUPIAH TRANSACTIONS AND FOREIGN CURRENCY LENDING BY BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2071405.aspx
CIRCULAR LETTER NO. 7/19/DPNP APPLICATION OF RISK MANAGEMENT FOR BANKS CONDUCTING ACTIVITIES RELATED TO MUTUAL FUNDS  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2071905%20eng.aspx
BANK INDONESIA REGULATION NO. 7/13/PBI/2005 THE MINIMUM CAPITAL ADEQUACY REQUIREMENT FOR COMMERCIAL BANKS BASED ON SHARIA PRINCIPLES,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2071305.aspx
"CIRCULAR LETTER NO. 7/18/DPM THE FOURTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NUMBER 6/17/DPM DATED APRIL, 2004 CONCERNING SECONDARY MARKET TRADING OF BANK INDONESIA CERTIFICATE BY REPURCHASE AGREEMENT WITH BANK INDONESIA",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2071805%20dpm.aspx
CIRCULAR LETTER NO. 7/17/DPM BLANKET GUARANTEE INTEREST RATE FOR THIRD PARTY DEPOSIT AND INTER BANK MONEY MARKET,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2071705%20eng.aspx
CIRCULAR LETTER NO. 7/15/DPM BLANKET GUARANTEE INTEREST RATE FOR THIRD PARTY DEPOSIT AND INTER BANK MONEY MARKET,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2071505%20eng.aspx
"CIRCULAR LETTER NO. 7/12/DPM THE THIRD ALTERATION ON BANK INDONESIA CIRCULAR LETTER NUMBER 6/17/DPM DATED APRIL 6, 2004 CONCERNING SECONDARY MARKET TRADING OF BANK INDONESIA CERTIFICATES UNDER REPURCHASE AGREEMENT (REPO) WITH BANK INDONESIA",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2071205%20dpm.aspx
BANK INDONESIA REGULATION NO. 7/11/PBI/2005 ALTERATION ON BANK INDONESIA REGULATION NUMBER 6/11/PBI/2004 CONCERNING BLANKET GUARANTEE INTEREST RATE AND INTER BANK MONEY MARKET,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2071105%20eng.aspx
CIRCULAR LETTER NO. 7/9/DPNP DEBTOR INFORMATION SYSTEM  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%2070905%20eng-2.aspx
CIRCULAR LETTER NO. 7/9/DPNP DEBTOR INFORMATION SYSTEM  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%2070905%20eng-1.aspx
"CIRCULAR LETTER NO. 7/11/DPM THE NINTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 CONCERNING THE INTEREST RATE FOR THIRD PARTY DEPOSIT AND INTERBANK MONEY MARKET UNDER GOVERNMENT GUARANTEE",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2071105%20dpm.aspx
CIRCULAR LETTER NO. 7/ 8 /DPNP RATING AGENCIES AND RATINGS ACKNOWLEDGED BY BANK INDONESIA,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%207805%20dpnp%20eng.aspx
BANK INDONESIA REGULATION NO. 7/10/PBI/2005 COMMERCIAL BANK DAILY REPORT,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2071005%20eng.aspx
"CIRCULAR LETTER NO. 7/6/DPM THE EIGHTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO.6/20/DPM DATED APRIL 26, 2004 CONCERNING THE INTEREST RATE FOR THIRD PARTY DEPOSIT AND INTERBANK MONEY MARKET UNDER GOVERNMENT GUARANTEE",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%207605%20dpm.aspx
CIRCULAR LETTER NO. 7/5/DPBS COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES AND APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_7505_eng.aspx
"CIRCULAR LETTER NO. 7/4/DPM AMENDMENTS ON CIRCULAR LETTER NUMBER 6/5/DPM DATED FEBRUARY 16, 2004 CONCERNING IMPLEMENTATION AND SETTLEMENTS OF BANK INDONESIA DEPOSIT FACILITY IN RUPIAH CURRENCY (FASBI)",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%207405%20dpm.aspx
CIRCULAR LETTER NO. 7/3/DPNP ASSET QUALITY RATING FOR COMMERCIAL BANKS  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2073dpnp%20eng.aspx
"CIRCULAR LETTER NO. 7/2/DPM THE SEVENTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 CONCERNING THE INTEREST RATE FOR THIRD PARTY DEPOSIT AND INTERBANK MONEY MARKET UNDER GOVERNMENT GUARANTEE",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%207205%20dpm.aspx
BANK INDONESIA REGULATION NO. 7/9/PBI/2005 SHARIA RURAL BANK MONTHLY REPORTS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207905%20eng.aspx
BANK INDONESIA REGULATION NO. 7/8/PBI/2005 THE DEBTOR INFORMATION SYSTEM,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207805.aspx
BANK INDONESIA REGULATION NO. 7/7/PBI/2005 RESOLUTION OF CUSTOMER COMPLAINTS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207705.aspx
BANK INDONESIA REGULATION NO. 7/6/PBI/2005 TRANSPARENCY IN BANK PRODUCT INFORMATION AND USE OF CUSTOMER PERSONAL DATA,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207605%20eng.aspx
"BANK INDONESIA REGULATION NO. 7/5/PBI/2005 SPECIAL TREATMENT FOR COMMERCIAL BANK CREDIT FOLLOWING THE NATIONAL DISASTER IN THE ACEH PROVINCE AND NIAS REGENCY, NORTH SUMATRA PROVINCE",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207505%20eng.aspx
BANK INDONESIA REGULATION NO. 7/4/PBI/2005 PRUDENTIAL PRINCIPLES IN ASSET SECURITIZATION FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207405.aspx
BANK INDONESIA REGULATION NO. 7/3/PBI/2005 THE LEGAL LENDING LIMIT FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207305%20eng.aspx
BANK INDONESIA REGULATION NO. 7/2/PBI/2005 ASSET QUALITY RATING FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207205%20eng.aspx
BANK INDONESIA REGULATION NO. 7/1/PBI/2005 BANK FOREIGN BORROWINGS  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%207105.aspx
CIRCULAR LETTER NO. 7/1/DPM IMPLEMENTATION OF FINE TUNE OPERATIONS TRANSACTIONS IN OPEN MARKET OPERATIONS  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%207105%20eng.aspx
BANK INDONESIA REGULATION NO. 6/33/PBI/2004 SECOND AMENDMENT TO BANK INDONESIA REGULATION NUMBER 4/9/PBI/2002 CONCERNING OPEN MARKET OPERATIONS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2063304.aspx
"CIRCULAR LETTER NO. 6/50/DPM THE SIXTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 CONCERNING BLANKET GUARANTEE INTEREST RATE FOR DEPOSIT AND INTERBANK MONEY MARKET",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2065004dpm.aspx
"BANK INDONESIA REGULATION NO. 6/32/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF SPECIAL UNCUT NOTES IN THE 20,000 (TWENTY THOUSAND) RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2063204.aspx
"BANK INDONESIA REGULATION NO. 6/31/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF SPECIAL UNCUT NOTES IN THE 100,000 (ONE HUNDRED THOUSAND) RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2063104%20eng.aspx
BANK INDONESIA REGULATION NO. 6/30/PBI/2004 OPERATION OF CARD-BASED PAYMENT INSTRUMENT ACTIVITIES,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2063004.aspx
"BANK INDONESIA REGULATION NO. 6/29/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF BANKNOTES IN THE 20,000 (TWENTY THOUSAND) RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062904%20eng.aspx
"BANK INDONESIA REGULATION NO. 6/28/PBI/2004 ISSUANCE AND CIRCULATION OF THE YEAR 2004 ISSUE OF BANKNOTES IN THE 100,000 (ONE HUNDRED THOUSAND) RUPIAH DENOMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062804.aspx
BANK INDONESIA REGULATION NO. 6/27/PBI/2004 SUPERVISION OF VILLAGE CREDIT AGENCIES,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062704%20eng.aspx
"CIRCULAR LETTER NO. 6/48/DPM THE FIFTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTERBANK MONEY MARKET UNDER GOVERNMENT GUARANTEE",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2064804.aspx
"CIRCULAR LETTER NO. 6/47/DPM THE SECOND ALTERATION ON CIRCULAR LETTER NUMBER 6/17/DPM DATED APRIL 6, 2004 CONCERNING SECONDARY MARKET TRADING OF BANK INDONESIA CERTIFICATES UNDER REPURCHASE AGREEMENTS (REPO) WITH BANK INDONESIA",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2064704%20dpm.aspx
